

Sequential Pattern Mining:
[Trajectory]          [Support]


([Fontana di Trevi, Colosseo, Castel Sant'Angelo], 0.0144)
([Fontana di Trevi, Colosseo, Fontana di Trevi, San Pietro], 0.0144)
([Fontana di Trevi, San Pietro, San Pietro, San Pietro], 0.0144)
([Fontana di Trevi, San Pietro, Foro Romano, Colosseo], 0.0144)
([Fontana di Trevi, Foro Romano, Colosseo, Colosseo], 0.0144)
([Castel Sant'Angelo, Castel Sant'Angelo, Castel Sant'Angelo], 0.0144)
([Castel Sant'Angelo, Fontana di Trevi, Foro Romano], 0.0144)
([Foro Romano, Piazza Navona, Piazza di Spagna], 0.0144)
([Foro Romano, Piazza Venezia, Piazza di Spagna], 0.0144)
([Foro Romano, Campidoglio, Fontana di Trevi], 0.0144)
([Foro Romano, Colosseo, Colosseo, Pantheon], 0.0144)
([Foro Romano, Colosseo, Trastevere], 0.0144)
([Foro Romano, Foro Romano, Foro Romano, Colosseo, Foro Romano], 0.0144)
([Foro Romano, Foro Romano, San Pietro, San Pietro], 0.0144)
([Foro Romano, Foro Romano, Musei Vaticani, San Pietro], 0.0144)
([Foro Romano, Foro Romano, Fontana di Trevi, San Pietro], 0.0144)
([Foro Romano, Musei Vaticani, Musei Vaticani], 0.0144)
([Campidoglio, Piazza Venezia, Colosseo], 0.0144)
([Campidoglio, Pantheon, Foro Romano], 0.0144)
([Campidoglio, San Pietro, Castel Sant'Angelo], 0.0144)
([Campidoglio, San Pietro, Colosseo], 0.0144)
([Piazza Venezia, San Pietro, Piazza Venezia], 0.0144)
([Piazza Venezia, Castel Sant'Angelo, Colosseo], 0.0144)
([Piazza Venezia, Campidoglio, Colosseo], 0.0144)
([Piazza Venezia, Campidoglio, Pantheon], 0.0144)
([Piazza Venezia, Colosseo, Piazza Venezia, Colosseo], 0.0144)
([Piazza Venezia, Colosseo, Colosseo, San Pietro], 0.0144)
([Piazza Venezia, Colosseo, Colosseo, Foro Romano], 0.0144)
([Piazza Venezia, Colosseo, Foro Romano, Foro Romano], 0.0144)
([Piazza Venezia, Pantheon, Piazza Venezia], 0.0144)
([Piazza Venezia, Foro Romano, Colosseo, Foro Romano, Colosseo], 0.0144)
([Piazza Navona, Pantheon, Fontana di Trevi, Colosseo], 0.0144)
([Piazza Navona, Pantheon, Campidoglio], 0.0144)
([Piazza Navona, Piazza di Spagna, Piazza Venezia], 0.0144)
([Piazza Navona, Fontana di Trevi, Castel Sant'Angelo], 0.0144)
([Piazza Navona, Foro Romano, Piazza Navona], 0.0144)
([Piazza Navona, Foro Romano, Fontana di Trevi], 0.0144)
([Piazza Navona, Piazza Navona, San Pietro], 0.0144)
([Piazza Navona, Campidoglio, Pantheon], 0.0144)
([Piazza Navona, Piazza Venezia, Foro Romano, Colosseo], 0.0144)
([Piazza Navona, Castel Sant'Angelo, Castel Sant'Angelo], 0.0144)
([San Pietro, Musei Vaticani, Musei Vaticani, Musei Vaticani], 0.0135)
([San Pietro, San Pietro, San Pietro, Pantheon], 0.0135)
([San Pietro, San Pietro, San Pietro, Foro Romano], 0.0135)
([San Pietro, San Pietro, Musei Vaticani, San Pietro, Musei Vaticani], 0.0135)
([San Pietro, San Pietro, Piazza Navona, Pantheon], 0.0135)
([San Pietro, San Pietro, Castel Sant'Angelo, Colosseo], 0.0135)
([San Pietro, Colosseo, San Pietro, Foro Romano], 0.0135)
([San Pietro, Colosseo, Colosseo, Pantheon], 0.0135)
([San Pietro, Colosseo, Colosseo, Castel Sant'Angelo], 0.0135)
([San Pietro, Colosseo, Fontana di Trevi, Pantheon], 0.0135)
([San Pietro, Colosseo, Foro Romano, Colosseo, San Pietro], 0.0135)
([San Pietro, Colosseo, Circo Massimo], 0.0135)
([San Pietro, Castel Sant'Angelo, San Pietro, Castel Sant'Angelo], 0.0135)
([San Pietro, Castel Sant'Angelo, San Pietro, San Pietro], 0.0135)
([San Pietro, Castel Sant'Angelo, Colosseo, San Pietro], 0.0135)
([San Pietro, Castel Sant'Angelo, Pantheon, San Pietro], 0.0135)
([San Pietro, Castel Sant'Angelo, Pantheon, Colosseo], 0.0135)
([San Pietro, Fontana di Trevi, San Pietro, Colosseo], 0.0135)
([San Pietro, Pantheon, Fontana di Trevi, San Pietro], 0.0135)
([San Pietro, Piazza Navona, Pantheon, Piazza di Spagna], 0.0135)
([San Pietro, Piazza Navona, Pantheon, Foro Romano], 0.0135)
([San Pietro, Foro Romano, Piazza Venezia, Colosseo], 0.0135)
([San Pietro, Foro Romano, Colosseo, Piazza di Spagna], 0.0135)
([San Pietro, Campidoglio, Castel Sant'Angelo], 0.0135)
([San Pietro, Piazza Venezia, Foro Romano, Colosseo], 0.0135)
([Musei Vaticani, San Pietro, Musei Vaticani, Fontana di Trevi], 0.0135)
([Musei Vaticani, Pantheon, San Pietro], 0.0135)
([Musei Vaticani, Pantheon, Foro Romano], 0.0135)
([Musei Vaticani, Fontana di Trevi, San Pietro], 0.0135)
([Musei Vaticani, Fontana di Trevi, Foro Romano], 0.0135)
([Musei Vaticani, Piazza Navona, Colosseo], 0.0135)
([Musei Vaticani, Foro Romano, Colosseo, Foro Romano], 0.0135)
([Villa Borghese, Pantheon, San Pietro], 0.0135)
([Colosseo, Pantheon, Colosseo, Colosseo], 0.0135)
([Colosseo, Pantheon, San Pietro, San Pietro], 0.0135)
([Colosseo, Pantheon, Piazza di Spagna, Colosseo], 0.0135)
([Colosseo, Pantheon, Piazza Venezia], 0.0135)
([Colosseo, Colosseo, San Pietro, Musei Vaticani], 0.0135)
([Colosseo, Colosseo, San Pietro, Castel Sant'Angelo], 0.0135)
([Colosseo, Colosseo, Foro Romano, Musei Vaticani], 0.0135)
([Colosseo, Colosseo, Pantheon, San Pietro], 0.0135)
([Colosseo, Colosseo, Pantheon, Piazza Navona], 0.0135)
([Colosseo, Colosseo, Piazza del Popolo], 0.0135)
([Colosseo, Foro Romano, Fontana di Trevi, Pantheon], 0.0135)
([Colosseo, Foro Romano, Piazza di Spagna, San Pietro], 0.0135)
([Colosseo, Foro Romano, Pantheon, Colosseo], 0.0135)
([Colosseo, Foro Romano, Pantheon, Pantheon], 0.0135)
([Colosseo, Foro Romano, Colosseo, Castel Sant'Angelo], 0.0135)
([Colosseo, Foro Romano, Foro Romano, Castel Sant'Angelo], 0.0135)
([Colosseo, Foro Romano, Foro Romano, Colosseo, Colosseo], 0.0135)
([Colosseo, Foro Romano, Foro Romano, Piazza Venezia], 0.0135)
([Colosseo, Foro Romano, Piazza Venezia, Pantheon], 0.0135)
([Colosseo, Foro Romano, Trastevere], 0.0135)
([Colosseo, Piazza di Spagna, Piazza Venezia], 0.0135)
([Colosseo, Piazza del Popolo, Colosseo], 0.0135)
([Colosseo, San Pietro, Fontana di Trevi, Colosseo], 0.0135)
([Colosseo, Piazza Venezia, Colosseo, Piazza Venezia], 0.0135)
([Colosseo, Piazza Venezia, Colosseo, Colosseo], 0.0135)
([Colosseo, Circo Massimo, San Pietro], 0.0135)
([Colosseo, Musei Vaticani, Fontana di Trevi], 0.0135)
([Piazza del Popolo, Piazza di Spagna, Pantheon], 0.0135)
([Piazza del Popolo, Piazza di Spagna, Fontana di Trevi], 0.0135)
([Piazza del Popolo, Pantheon, San Pietro], 0.0135)
([Piazza del Popolo, San Pietro, Fontana di Trevi], 0.0135)
([Piazza del Popolo, Foro Romano, Colosseo], 0.0135)
([Piazza di Spagna, Pantheon, Foro Romano, Colosseo], 0.0135)
([Piazza di Spagna, Fontana di Trevi, Pantheon, Colosseo], 0.0135)
([Piazza di Spagna, Fontana di Trevi, Colosseo, Foro Romano], 0.0135)
([Piazza di Spagna, Fontana di Trevi, Musei Vaticani], 0.0135)
([Piazza di Spagna, Fontana di Trevi, Foro Romano, Colosseo], 0.0135)
([Piazza di Spagna, Colosseo, Colosseo, Colosseo], 0.0135)
([Piazza di Spagna, Colosseo, Musei Vaticani], 0.0135)
([Piazza di Spagna, Villa Borghese, Colosseo], 0.0135)
([Piazza di Spagna, Piazza del Popolo, San Pietro], 0.0135)
([Piazza di Spagna, Piazza del Popolo, Colosseo], 0.0135)
([Piazza di Spagna, Castel Sant'Angelo, Colosseo], 0.0135)
([Piazza di Spagna, Piazza di Spagna, Colosseo], 0.0135)
([Pantheon, Fontana di Trevi, Piazza Venezia, Colosseo], 0.0135)
([Pantheon, Pantheon, Castel Sant'Angelo], 0.0135)
([Pantheon, Foro Romano, Piazza Navona], 0.0135)
([Pantheon, Musei Vaticani, Pantheon], 0.0135)
([Pantheon, Piazza Venezia, Foro Romano, Colosseo], 0.0135)
([Pantheon, Castel Sant'Angelo, San Pietro, San Pietro], 0.0135)
([Pantheon, Piazza Navona, Piazza del Popolo], 0.0135)
([Fontana di Trevi, Colosseo, Piazza Venezia], 0.0135)
([Fontana di Trevi, Piazza di Spagna, Castel Sant'Angelo], 0.0135)
([Fontana di Trevi, Villa Borghese, Colosseo], 0.0135)
([Fontana di Trevi, Foro Romano, Colosseo, Foro Romano, Colosseo], 0.0135)
([Fontana di Trevi, Piazza Navona, Fontana di Trevi], 0.0135)
([Fontana di Trevi, Piazza Navona, Piazza di Spagna], 0.0135)
([Fontana di Trevi, Musei Vaticani, Colosseo], 0.0135)
([Castel Sant'Angelo, San Pietro, San Pietro, Castel Sant'Angelo], 0.0135)
([Castel Sant'Angelo, Castel Sant'Angelo, Pantheon], 0.0135)
([Castel Sant'Angelo, Fontana di Trevi, Piazza Venezia], 0.0135)
([Castel Sant'Angelo, Fontana di Trevi, Piazza di Spagna], 0.0135)
([Castel Sant'Angelo, Foro Romano, Colosseo, Foro Romano], 0.0135)
([Foro Romano, Piazza di Spagna, Foro Romano], 0.0135)
([Foro Romano, San Pietro, Colosseo, San Pietro], 0.0135)
([Foro Romano, San Pietro, Piazza del Popolo], 0.0135)
([Foro Romano, Piazza Navona, Musei Vaticani], 0.0135)
([Foro Romano, Piazza Navona, Piazza Venezia], 0.0135)
([Foro Romano, Pantheon, Fontana di Trevi, San Pietro], 0.0135)
([Foro Romano, Pantheon, Castel Sant'Angelo], 0.0135)
([Foro Romano, Piazza Venezia, Colosseo, Colosseo], 0.0135)
([Foro Romano, Castel Sant'Angelo, Colosseo], 0.0135)
([Foro Romano, Campidoglio, Foro Romano, Campidoglio], 0.0135)
([Foro Romano, Colosseo, Piazza Venezia, Fontana di Trevi], 0.0135)
([Foro Romano, Colosseo, Colosseo, Foro Romano, Foro Romano], 0.0135)
([Foro Romano, Colosseo, San Pietro, Fontana di Trevi], 0.0135)
([Foro Romano, Colosseo, Foro Romano, Foro Romano, Foro Romano], 0.0135)
([Foro Romano, Colosseo, Foro Romano, Foro Romano, Colosseo, Foro Romano], 0.0135)
([Foro Romano, Foro Romano, Colosseo, Colosseo, Foro Romano], 0.0135)
([Foro Romano, Foro Romano, San Pietro, Colosseo], 0.0135)
([Foro Romano, Foro Romano, Piazza del Popolo], 0.0135)
([Foro Romano, Musei Vaticani, Foro Romano], 0.0135)
([Campidoglio, Colosseo, San Pietro], 0.0135)
([Piazza Venezia, Piazza Venezia, Pantheon], 0.0135)
([Piazza Venezia, Piazza Venezia, Foro Romano], 0.0135)
([Piazza Venezia, Colosseo, Foro Romano, San Pietro], 0.0135)
([Piazza Venezia, Musei Vaticani, San Pietro], 0.0135)
([Piazza Venezia, Foro Romano, Campidoglio], 0.0135)
([Piazza Navona, Pantheon, Piazza Colonna], 0.0135)
([Piazza Navona, Pantheon, Colosseo, Colosseo], 0.0135)
([Piazza Navona, Piazza di Spagna, Foro Romano], 0.0135)
([Piazza Navona, Fontana di Trevi, Piazza Venezia, Colosseo], 0.0135)
([Piazza Navona, Fontana di Trevi, Musei Vaticani], 0.0135)
([Piazza Navona, Colosseo, Colosseo, Colosseo], 0.0135)
([Piazza Navona, Foro Romano, Colosseo, Colosseo], 0.0135)
([Piazza Navona, Foro Romano, Foro Romano, Colosseo], 0.0135)
([Piazza Navona, Piazza Navona, Colosseo], 0.0135)
([Piazza Navona, Piazza Navona, Piazza Venezia], 0.0135)
([Piazza Navona, San Pietro, Fontana di Trevi], 0.0135)
([Piazza Navona, Piazza Venezia, Piazza di Spagna], 0.0135)
([Piazza Navona, Castel Sant'Angelo, Piazza di Spagna], 0.0135)
([San Pietro, Musei Vaticani, San Pietro, Castel Sant'Angelo], 0.0127)
([San Pietro, Musei Vaticani, Colosseo, San Pietro], 0.0127)
([San Pietro, Musei Vaticani, Colosseo, Musei Vaticani], 0.0127)
([San Pietro, San Pietro, Colosseo, San Pietro, Colosseo], 0.0127)
([San Pietro, San Pietro, Colosseo, Castel Sant'Angelo], 0.0127)
([San Pietro, San Pietro, Fontana di Trevi, Pantheon], 0.0127)
([San Pietro, San Pietro, Fontana di Trevi, Fontana di Trevi], 0.0127)
([San Pietro, San Pietro, Pantheon, Fontana di Trevi], 0.0127)
([San Pietro, San Pietro, Foro Romano, Colosseo, Foro Romano], 0.0127)
([San Pietro, Colosseo, San Pietro, Colosseo, San Pietro], 0.0127)
([San Pietro, Colosseo, Colosseo, San Pietro, Colosseo], 0.0127)
([San Pietro, Colosseo, Colosseo, Foro Romano, San Pietro], 0.0127)
([San Pietro, Colosseo, Colosseo, Piazza di Spagna], 0.0127)
([San Pietro, Castel Sant'Angelo, Castel Sant'Angelo, San Pietro], 0.0127)
([San Pietro, Castel Sant'Angelo, Piazza Navona, Piazza Venezia], 0.0127)
([San Pietro, Fontana di Trevi, Foro Romano, Foro Romano], 0.0127)
([San Pietro, Fontana di Trevi, Pantheon, Colosseo], 0.0127)
([San Pietro, Fontana di Trevi, Campidoglio], 0.0127)
([San Pietro, Pantheon, Campidoglio], 0.0127)
([San Pietro, Piazza Navona, Pantheon, Fontana di Trevi], 0.0127)
([San Pietro, Piazza Navona, Pantheon, Piazza Venezia], 0.0127)
([San Pietro, Foro Romano, San Pietro, Foro Romano], 0.0127)
([San Pietro, Foro Romano, Colosseo, Piazza Venezia], 0.0127)
([San Pietro, Foro Romano, Musei Vaticani], 0.0127)
([San Pietro, Campidoglio, Piazza di Spagna], 0.0127)
([San Pietro, Piazza Venezia, Campidoglio], 0.0127)
([San Pietro, Villa Borghese, Pantheon], 0.0127)
([Musei Vaticani, San Pietro, Musei Vaticani, San Pietro, Musei Vaticani], 0.0127)
([Musei Vaticani, San Pietro, Musei Vaticani, Foro Romano], 0.0127)
([Musei Vaticani, San Pietro, Foro Romano, Foro Romano], 0.0127)
([Musei Vaticani, San Pietro, Colosseo, Fontana di Trevi], 0.0127)
([Musei Vaticani, Pantheon, Pantheon], 0.0127)
([Musei Vaticani, Musei Vaticani, San Pietro, Musei Vaticani], 0.0127)
([Musei Vaticani, Musei Vaticani, Piazza di Spagna], 0.0127)
([Musei Vaticani, Fontana di Trevi, Musei Vaticani], 0.0127)
([Musei Vaticani, Piazza Navona, Foro Romano], 0.0127)
([Musei Vaticani, Colosseo, Pantheon], 0.0127)
([Musei Vaticani, Castel Sant'Angelo, Foro Romano], 0.0127)
([Musei Vaticani, Castel Sant'Angelo, San Pietro], 0.0127)
([Musei Vaticani, Castel Sant'Angelo, Pantheon], 0.0127)
([Villa Borghese, Colosseo, San Pietro], 0.0127)
([Villa Borghese, Piazza del Popolo, Villa Borghese], 0.0127)
([Villa Borghese, Villa Borghese, Colosseo], 0.0127)
([Villa Borghese, Pantheon, Colosseo], 0.0127)
([Colosseo, Pantheon, Colosseo, San Pietro], 0.0127)
([Colosseo, Pantheon, Colosseo, Fontana di Trevi], 0.0127)
([Colosseo, Pantheon, Fontana di Trevi, Piazza di Spagna], 0.0127)
([Colosseo, Pantheon, Foro Romano, Colosseo], 0.0127)
([Colosseo, Colosseo, Piazza Navona, Fontana di Trevi], 0.0127)
([Colosseo, Colosseo, Foro Romano, Piazza Navona], 0.0127)
([Colosseo, Colosseo, Foro Romano, Piazza di Spagna], 0.0127)
([Colosseo, Colosseo, Piazza Venezia, San Pietro], 0.0127)
([Colosseo, Colosseo, Arco Costantino], 0.0127)
([Colosseo, Colosseo, Piazza di Spagna, San Pietro], 0.0127)
([Colosseo, Foro Romano, San Pietro, Piazza Navona], 0.0127)
([Colosseo, Foro Romano, Piazza Navona, Fontana di Trevi], 0.0127)
([Colosseo, Foro Romano, Pantheon, Piazza di Spagna], 0.0127)
([Colosseo, Foro Romano, Colosseo, Foro Romano, Colosseo, Colosseo], 0.0127)
([Colosseo, Foro Romano, Colosseo, Foro Romano, Piazza Venezia], 0.0127)
([Colosseo, Foro Romano, Colosseo, San Pietro, Colosseo], 0.0127)
([Colosseo, Foro Romano, Colosseo, Colosseo, Colosseo], 0.0127)
([Colosseo, Foro Romano, Foro Romano, Foro Romano, Colosseo], 0.0127)
([Colosseo, Foro Romano, Foro Romano, Colosseo, San Pietro], 0.0127)
([Colosseo, Foro Romano, Foro Romano, Piazza di Spagna], 0.0127)
([Colosseo, Fontana di Trevi, Colosseo, San Pietro], 0.0127)
([Colosseo, Piazza di Spagna, San Pietro, Colosseo], 0.0127)
([Colosseo, Piazza di Spagna, Piazza di Spagna], 0.0127)
([Colosseo, Villa Borghese, San Pietro], 0.0127)
([Colosseo, San Pietro, San Pietro, Fontana di Trevi], 0.0127)
([Colosseo, San Pietro, Colosseo, Fontana di Trevi], 0.0127)
([Colosseo, San Pietro, Foro Romano, Colosseo], 0.0127)
([Colosseo, Campidoglio, Piazza di Spagna], 0.0127)
([Colosseo, Campidoglio, Piazza Navona], 0.0127)
([Colosseo, Campidoglio, Fontana di Trevi], 0.0127)
([Colosseo, Piazza Navona, Pantheon, Fontana di Trevi], 0.0127)
([Colosseo, Piazza Navona, Fontana di Trevi, Piazza di Spagna], 0.0127)
([Colosseo, Musei Vaticani, Castel Sant'Angelo], 0.0127)
([Colosseo, Musei Vaticani, San Pietro, San Pietro], 0.0127)
([Colosseo, Musei Vaticani, San Pietro, Colosseo], 0.0127)
([Colosseo, Musei Vaticani, Piazza Navona], 0.0127)
([Colosseo, Musei Vaticani, Piazza di Spagna], 0.0127)
([Colosseo, Arco Costantino, Foro Romano], 0.0127)
([Piazza del Popolo, Piazza di Spagna, Piazza del Popolo], 0.0127)
([Piazza del Popolo, Piazza di Spagna, San Pietro], 0.0127)
([Piazza del Popolo, Fontana di Trevi, Pantheon], 0.0127)
([Piazza del Popolo, Colosseo, Foro Romano], 0.0127)
([Piazza del Popolo, Villa Borghese, Piazza del Popolo], 0.0127)
([Piazza del Popolo, San Pietro, Castel Sant'Angelo], 0.0127)
([Piazza del Popolo, Piazza Venezia, Colosseo], 0.0127)
([Piazza di Spagna, Pantheon, Fontana di Trevi], 0.0127)
([Piazza di Spagna, Pantheon, Colosseo, Colosseo], 0.0127)
([Piazza di Spagna, Pantheon, Piazza di Spagna], 0.0127)
([Piazza di Spagna, Fontana di Trevi, Colosseo, San Pietro], 0.0127)
([Piazza di Spagna, Fontana di Trevi, Piazza Venezia, Colosseo], 0.0127)
([Piazza di Spagna, Colosseo, Foro Romano, San Pietro], 0.0127)
([Piazza di Spagna, Colosseo, Castel Sant'Angelo], 0.0127)
([Piazza di Spagna, Colosseo, Piazza Venezia], 0.0127)
([Piazza di Spagna, Villa Borghese, Piazza di Spagna], 0.0127)
([Piazza di Spagna, Piazza del Popolo, Piazza del Popolo], 0.0127)
([Piazza di Spagna, San Pietro, Piazza Venezia], 0.0127)
([Piazza di Spagna, Piazza Navona, Foro Romano], 0.0127)
([Piazza di Spagna, Piazza Navona, Fontana di Trevi], 0.0127)
([Piazza di Spagna, Foro Romano, Piazza Venezia], 0.0127)
([Piazza di Spagna, Foro Romano, Colosseo, Foro Romano], 0.0127)
([Piazza di Spagna, Piazza Venezia, Foro Romano], 0.0127)
([Pantheon, Fontana di Trevi, Colosseo, Colosseo], 0.0127)
([Pantheon, Fontana di Trevi, Colosseo, Foro Romano], 0.0127)
([Pantheon, Pantheon, Piazza Venezia], 0.0127)
([Pantheon, Colosseo, San Pietro, Colosseo], 0.0127)
([Pantheon, Foro Romano, Castel Sant'Angelo], 0.0127)
([Pantheon, San Pietro, Castel Sant'Angelo, Colosseo], 0.0127)
([Pantheon, Piazza Venezia, San Pietro], 0.0127)
([Pantheon, Piazza Venezia, Piazza di Spagna], 0.0127)
([Pantheon, Campidoglio, Pantheon], 0.0127)
([Pantheon, Piazza Navona, San Pietro, Castel Sant'Angelo], 0.0127)
([Pantheon, Piazza Navona, Castel Sant'Angelo, San Pietro], 0.0127)
([Pantheon, Piazza Navona, Pantheon, Piazza Navona], 0.0127)
([Pantheon, Piazza Navona, Piazza Venezia, Colosseo], 0.0127)
([Fontana di Trevi, Pantheon, Colosseo, Colosseo], 0.0127)
([Fontana di Trevi, Pantheon, Piazza Navona, San Pietro], 0.0127)
([Fontana di Trevi, Colosseo, Foro Romano, Pantheon], 0.0127)
([Fontana di Trevi, Colosseo, Pantheon, San Pietro], 0.0127)
([Fontana di Trevi, Colosseo, Musei Vaticani, San Pietro], 0.0127)
([Fontana di Trevi, Villa Borghese, San Pietro], 0.0127)
([Fontana di Trevi, San Pietro, Castel Sant'Angelo, Colosseo], 0.0127)
([Fontana di Trevi, San Pietro, Piazza del Popolo], 0.0127)
([Fontana di Trevi, Foro Romano, Campidoglio], 0.0127)
([Fontana di Trevi, Fontana di Trevi, Piazza di Spagna], 0.0127)
([Castel Sant'Angelo, Colosseo, Foro Romano, San Pietro], 0.0127)
([Castel Sant'Angelo, Piazza Navona, Pantheon, Piazza Venezia], 0.0127)
([Castel Sant'Angelo, Piazza Navona, Piazza Navona], 0.0127)
([Castel Sant'Angelo, Campidoglio, San Pietro], 0.0127)
([Foro Romano, Piazza di Spagna, Fontana di Trevi], 0.0127)
([Foro Romano, San Pietro, Colosseo, Foro Romano], 0.0127)
([Foro Romano, Piazza Navona, Colosseo], 0.0127)
([Foro Romano, Castel Sant'Angelo, Musei Vaticani], 0.0127)
([Foro Romano, Campidoglio, Piazza Navona], 0.0127)
([Foro Romano, Colosseo, Piazza Venezia, San Pietro], 0.0127)
([Foro Romano, Colosseo, Colosseo, Colosseo, Foro Romano], 0.0127)
([Foro Romano, Colosseo, Fontana di Trevi, Colosseo], 0.0127)
([Foro Romano, Colosseo, San Pietro, Foro Romano], 0.0127)
([Foro Romano, Colosseo, Foro Romano, Colosseo, Foro Romano, Foro Romano], 0.0127)
([Foro Romano, Colosseo, Foro Romano, Colosseo, Colosseo, Foro Romano], 0.0127)
([Foro Romano, Colosseo, Piazza Navona, Pantheon], 0.0127)
([Foro Romano, Foro Romano, Colosseo, Foro Romano, Foro Romano], 0.0127)
([Campidoglio, San Pietro, Foro Romano], 0.0127)
([Campidoglio, Foro Romano, Campidoglio, Foro Romano], 0.0127)
([Campidoglio, Foro Romano, Piazza di Spagna], 0.0127)
([Campidoglio, Campidoglio, Campidoglio], 0.0127)
([Campidoglio, Piazza Navona, Pantheon], 0.0127)
([Piazza Venezia, San Pietro, Piazza Navona], 0.0127)
([Piazza Venezia, San Pietro, Fontana di Trevi], 0.0127)
([Piazza Venezia, Colosseo, Colosseo, Piazza Venezia], 0.0127)
([Piazza Venezia, Colosseo, Foro Romano, Colosseo, Colosseo], 0.0127)
([Piazza Venezia, Colosseo, Foro Romano, Piazza di Spagna], 0.0127)
([Piazza Venezia, Piazza di Spagna, San Pietro], 0.0127)
([Piazza Venezia, Piazza Navona, Piazza di Spagna], 0.0127)
([Trastevere, Colosseo, Foro Romano], 0.0127)
([Trastevere, St Maria in Trastevere, Trastevere], 0.0127)
([Piazza Navona, Colosseo, Colosseo, San Pietro], 0.0127)
([Piazza Navona, Colosseo, Campidoglio], 0.0127)
([Piazza Navona, Piazza Navona, Fontana di Trevi], 0.0127)
([Piazza Navona, Campidoglio, Colosseo], 0.0127)
([Piazza Navona, Piazza Venezia, Campidoglio], 0.0127)
([Piazza Navona, Piazza Venezia, Colosseo, Colosseo], 0.0127)
([Piazza Navona, Castel Sant'Angelo, Pantheon], 0.0127)
([Piazza Navona, Piazza del Popolo, Piazza di Spagna], 0.0127)
([San Pietro, Musei Vaticani, San Pietro, Musei Vaticani, San Pietro, Musei Vaticani], 0.0118)
([San Pietro, Musei Vaticani, San Pietro, San Pietro, Musei Vaticani], 0.0118)
([San Pietro, Musei Vaticani, San Pietro, Colosseo, Foro Romano], 0.0118)
([San Pietro, Musei Vaticani, Fontana di Trevi, Pantheon], 0.0118)
([San Pietro, Musei Vaticani, Campidoglio], 0.0118)
([San Pietro, Musei Vaticani, Colosseo, Fontana di Trevi], 0.0118)
([San Pietro, San Pietro, Colosseo, Musei Vaticani], 0.0118)
([San Pietro, San Pietro, Pantheon, Colosseo, Colosseo], 0.0118)
([San Pietro, San Pietro, Piazza di Spagna, Fontana di Trevi], 0.0118)
([San Pietro, San Pietro, Musei Vaticani, Pantheon], 0.0118)
([San Pietro, San Pietro, Musei Vaticani, Colosseo], 0.0118)
([San Pietro, San Pietro, Piazza Navona, Colosseo], 0.0118)
([San Pietro, San Pietro, Foro Romano, Fontana di Trevi], 0.0118)
([San Pietro, San Pietro, Villa Borghese], 0.0118)
([San Pietro, San Pietro, Piazza del Popolo], 0.0118)
([San Pietro, Colosseo, San Pietro, Musei Vaticani], 0.0118)
([San Pietro, Colosseo, Foro Romano, Foro Romano, San Pietro], 0.0118)
([San Pietro, Colosseo, Trastevere], 0.0118)
([San Pietro, Castel Sant'Angelo, Colosseo, Castel Sant'Angelo], 0.0118)
([San Pietro, Castel Sant'Angelo, Colosseo, Foro Romano], 0.0118)
([San Pietro, Castel Sant'Angelo, Pantheon, Piazza Venezia], 0.0118)
([San Pietro, Fontana di Trevi, Foro Romano, San Pietro], 0.0118)
([San Pietro, Fontana di Trevi, Musei Vaticani], 0.0118)
([San Pietro, Piazza di Spagna, Piazza del Popolo], 0.0118)
([San Pietro, Piazza del Popolo, Fontana di Trevi], 0.0118)
([San Pietro, Pantheon, San Pietro, Pantheon], 0.0118)
([San Pietro, Pantheon, San Pietro, Colosseo], 0.0118)
([San Pietro, Pantheon, Foro Romano, Foro Romano], 0.0118)
([San Pietro, Pantheon, Piazza Venezia, Colosseo], 0.0118)
([San Pietro, Pantheon, Colosseo, Foro Romano], 0.0118)
([San Pietro, Piazza Navona, Fontana di Trevi, Colosseo], 0.0118)
([San Pietro, Piazza Navona, Colosseo, Colosseo], 0.0118)
([San Pietro, Piazza Navona, Foro Romano, Foro Romano], 0.0118)
([San Pietro, Piazza Navona, Piazza Venezia, Colosseo], 0.0118)
([San Pietro, Foro Romano, Colosseo, Castel Sant'Angelo], 0.0118)
([San Pietro, Foro Romano, Foro Romano, Foro Romano], 0.0118)
([San Pietro, Foro Romano, Foro Romano, Pantheon], 0.0118)
([San Pietro, Piazza Venezia, Colosseo, Piazza Venezia], 0.0118)
([San Pietro, Piazza Venezia, Colosseo, San Pietro], 0.0118)
([San Pietro, Piazza Venezia, Piazza di Spagna], 0.0118)
([San Pietro, Villa Borghese, Piazza di Spagna], 0.0118)
([Musei Vaticani, San Pietro, Pantheon, Foro Romano], 0.0118)
([Musei Vaticani, San Pietro, Pantheon, Colosseo], 0.0118)
([Musei Vaticani, San Pietro, Musei Vaticani, Pantheon], 0.0118)
([Musei Vaticani, San Pietro, Villa Borghese], 0.0118)
([Musei Vaticani, San Pietro, Campidoglio], 0.0118)
([Musei Vaticani, Pantheon, Piazza di Spagna], 0.0118)
([Musei Vaticani, Pantheon, Fontana di Trevi], 0.0118)
([Musei Vaticani, Musei Vaticani, Castel Sant'Angelo], 0.0118)
([Musei Vaticani, Piazza di Spagna, Fontana di Trevi], 0.0118)
([Musei Vaticani, Piazza Navona, Musei Vaticani], 0.0118)
([Musei Vaticani, Piazza Navona, Piazza di Spagna], 0.0118)
([Musei Vaticani, Foro Romano, Fontana di Trevi], 0.0118)
([Musei Vaticani, Colosseo, Foro Romano, Colosseo], 0.0118)
